YEAR;MO;DY;HR;T2M
2018;9;23;15;26.78
2018;9;23;16;24.97
2018;9;23;17;22.04
2018;9;23;18;18.56
2018;9;23;19;16.68
2018;9;23;20;16.06
2018;9;23;21;15.72
2018;9;23;22;15.08
2018;9;23;23;14.76
2018;9;24;0;14.72
2018;9;24;1;14.76
2018;9;24;2;14.62
2018;9;24;3;14.56
2018;9;24;4;14.56
2018;9;24;5;14.38
2018;9;24;6;15.51
2018;9;24;7;16.83
2018;9;24;8;15.85
2018;9;24;9;12.44
2018;9;24;10;8.87
2018;9;24;11;7.41
2018;9;24;12;7.77
2018;9;24;13;8.04
2018;9;24;14;6.79
2018;9;24;15;5.92
2018;9;24;16;6.54
2018;9;24;17;5.95
2018;9;24;18;5.42
2018;9;24;19;5.52
2018;9;24;20;5.39
2018;9;24;21;4.94
2018;9;24;22;4.37
2018;9;24;23;3.71
2018;9;25;0;2.94
2018;9;25;1;2.34
2018;9;25;2;2.22
2018;9;25;3;2.01
2018;9;25;4;1.62
2018;9;25;5;1.23
2018;9;25;6;3.05
2018;9;25;7;5.51
2018;9;25;8;7.26
2018;9;25;9;8.55
2018;9;25;10;9.44
2018;9;25;11;10.16
2018;9;25;12;10.48
2018;9;25;13;10.58
2018;9;25;14;10.26
2018;9;25;15;9.52
2018;9;25;16;8.31
2018;9;25;17;6.52
2018;9;25;18;5.02
2018;9;25;19;4.4
2018;9;25;20;3.94
2018;9;25;21;3.33
2018;9;25;22;2.78
2018;9;25;23;2.28
2018;9;26;0;1.84
2018;9;26;1;1.49
2018;9;26;2;0.93
2018;9;26;3;0.14
2018;9;26;4;-0.92
2018;9;26;5;-1.42
2018;9;26;6;0.45
2018;9;26;7;3.71
2018;9;26;8;6.34
2018;9;26;9;8.28
2018;9;26;10;9.75
2018;9;26;11;10.79
2018;9;26;12;11.43
2018;9;26;13;11.73
2018;9;26;14;11.53
2018;9;26;15;10.84
2018;9;26;16;9.52
2018;9;26;17;6.09
2018;9;26;18;2.88
2018;9;26;19;1.92
2018;9;26;20;1.87
2018;9;26;21;1.46
2018;9;26;22;0.99
2018;9;26;23;0.79
2018;9;27;0;0.72
2018;9;27;1;0.83
2018;9;27;2;1.04
2018;9;27;3;1.17
2018;9;27;4;0.98
2018;9;27;5;0.65
2018;9;27;6;1.83
2018;9;27;7;5.75
2018;9;27;8;9.25
2018;9;27;9;12.09
2018;9;27;10;14.37
2018;9;27;11;15.92
2018;9;27;12;16.76
2018;9;27;13;16.9
2018;9;27;14;16.42
2018;9;27;15;15.33
2018;9;27;16;13.64
2018;9;27;17;9.56
2018;9;27;18;6.54
2018;9;27;19;5.55
2018;9;27;20;4.77
2018;9;27;21;4.51
2018;9;27;22;4.51
2018;9;27;23;4.41
2018;9;28;0;4.24
2018;9;28;1;4.16
2018;9;28;2;3.94
2018;9;28;3;3.51
2018;9;28;4;3.02
2018;9;28;5;2.67
2018;9;28;6;4.15
2018;9;28;7;8.94
2018;9;28;8;12.75
2018;9;28;9;16.29
2018;9;28;10;19.12
2018;9;28;11;20.94
2018;9;28;12;21.9
2018;9;28;13;22.05
2018;9;28;14;21.44
2018;9;28;15;20.15
2018;9;28;16;17.8
2018;9;28;17;12.37
2018;9;28;18;9.56
2018;9;28;19;8.58
2018;9;28;20;7.95
2018;9;28;21;7.58
2018;9;28;22;7.26
2018;9;28;23;6.87
2018;9;29;0;6.38
2018;9;29;1;5.75
2018;9;29;2;4.98
2018;9;29;3;4.36
2018;9;29;4;4.35
2018;9;29;5;4.08
2018;9;29;6;5.65
2018;9;29;7;9.93
2018;9;29;8;12.71
2018;9;29;9;14.61
2018;9;29;10;15.73
2018;9;29;11;16.24
2018;9;29;12;16.01
2018;9;29;13;14.84
2018;9;29;14;13.45
2018;9;29;15;11.99
2018;9;29;16;10.88
2018;9;29;17;9.91
2018;9;29;18;9.17
2018;9;29;19;8.68
2018;9;29;20;8.21
2018;9;29;21;7.59
2018;9;29;22;6.94
2018;9;29;23;6.34
2018;9;30;0;5.57
2018;9;30;1;4.3
2018;9;30;2;3.2
2018;9;30;3;2.4
2018;9;30;4;1.94
2018;9;30;5;1.56
2018;9;30;6;3.06
2018;9;30;7;6.4
2018;9;30;8;8.87
2018;9;30;9;11.16
2018;9;30;10;13.13
2018;9;30;11;14.65
2018;9;30;12;15.77
2018;9;30;13;16.39
2018;9;30;14;16.44
2018;9;30;15;15.81
2018;9;30;16;14.4
2018;9;30;17;9.77
2018;9;30;18;7.33
2018;9;30;19;6.15
2018;9;30;20;5.31
2018;9;30;21;4.75
2018;9;30;22;4.4
2018;9;30;23;4.12
2018;10;1;0;4.1
2018;10;1;1;3.98
2018;10;1;2;3.73
2018;10;1;3;3.81
2018;10;1;4;3.81
2018;10;1;5;3.68
2018;10;1;6;5.12
2018;10;1;7;8.69
2018;10;1;8;12.53
2018;10;1;9;15.06
2018;10;1;10;16.98
2018;10;1;11;18.47
2018;10;1;12;19.48
2018;10;1;13;19.9
2018;10;1;14;19.6
2018;10;1;15;18.73
2018;10;1;16;16.72
2018;10;1;17;13.98
2018;10;1;18;13.44
2018;10;1;19;12.91
2018;10;1;20;11.65
2018;10;1;21;10.16
2018;10;1;22;9.43
2018;10;1;23;9.26
2018;10;2;0;9.15
2018;10;2;1;8.82
2018;10;2;2;8.49
2018;10;2;3;8.25
2018;10;2;4;7.9
2018;10;2;5;7.41
2018;10;2;6;7.19
2018;10;2;7;7.02
2018;10;2;8;6.89
2018;10;2;9;6.73
2018;10;2;10;6.68
2018;10;2;11;6.87
2018;10;2;12;7.09
2018;10;2;13;7.16
2018;10;2;14;7.04
2018;10;2;15;6.69
2018;10;2;16;6.26
2018;10;2;17;5.88
2018;10;2;18;5.67
2018;10;2;19;5.46
2018;10;2;20;5.36
2018;10;2;21;5.37
2018;10;2;22;5.35
2018;10;2;23;5.23
2018;10;3;0;4.86
2018;10;3;1;4.61
2018;10;3;2;4.56
2018;10;3;3;4.76
2018;10;3;4;4.76
2018;10;3;5;4.78
2018;10;3;6;4.98
2018;10;3;7;5.92
2018;10;3;8;7.9
2018;10;3;9;11.98
2018;10;3;10;15.06
2018;10;3;11;16.62
2018;10;3;12;17.59
2018;10;3;13;17.99
2018;10;3;14;17.74
2018;10;3;15;16.76
2018;10;3;16;15.03
2018;10;3;17;10.64
2018;10;3;18;8.33
2018;10;3;19;7.19
2018;10;3;20;6.34
2018;10;3;21;5.76
2018;10;3;22;5.48
2018;10;3;23;5.55
2018;10;4;0;5.58
2018;10;4;1;5.12
2018;10;4;2;4.42
2018;10;4;3;3.81
2018;10;4;4;3.4
2018;10;4;5;3.09
2018;10;4;6;3.98
2018;10;4;7;8.44
2018;10;4;8;11.34
2018;10;4;9;13.3
2018;10;4;10;14.84
2018;10;4;11;15.98
2018;10;4;12;16.76
2018;10;4;13;17.09
2018;10;4;14;16.9
2018;10;4;15;16.09
2018;10;4;16;14.3
2018;10;4;17;8.99
2018;10;4;18;7.05
2018;10;4;19;6.19
2018;10;4;20;5.33
2018;10;4;21;4.59
2018;10;4;22;4.01
2018;10;4;23;3.6
2018;10;5;0;3.26
2018;10;5;1;2.94
2018;10;5;2;2.72
2018;10;5;3;2.58
2018;10;5;4;2.4
2018;10;5;5;2.26
2018;10;5;6;3.8
2018;10;5;7;8.68
2018;10;5;8;12.48
2018;10;5;9;17.05
2018;10;5;10;20.9
2018;10;5;11;22.79
2018;10;5;12;23.69
2018;10;5;13;23.78
2018;10;5;14;22.94
2018;10;5;15;21.31
2018;10;5;16;19.44
2018;10;5;17;17.39
2018;10;5;18;16.03
2018;10;5;19;14.87
2018;10;5;20;13.13
2018;10;5;21;11.51
2018;10;5;22;10.6
2018;10;5;23;10.06
2018;10;6;0;9.69
2018;10;6;1;9.47
2018;10;6;2;9.47
2018;10;6;3;9.3
2018;10;6;4;9.09
2018;10;6;5;8.88
2018;10;6;6;9.67
2018;10;6;7;13.62
2018;10;6;8;16.23
2018;10;6;9;19.4
2018;10;6;10;20.8
2018;10;6;11;21.39
2018;10;6;12;21.29
2018;10;6;13;20.8
2018;10;6;14;20.06
2018;10;6;15;18.93
2018;10;6;16;17.01
2018;10;6;17;14.13
2018;10;6;18;13.26
2018;10;6;19;12.73
2018;10;6;20;12.26
2018;10;6;21;11.92
2018;10;6;22;11.94
2018;10;6;23;12.25
2018;10;7;0;12.45
2018;10;7;1;12.3
2018;10;7;2;12.09
2018;10;7;3;11.79
2018;10;7;4;11.45
2018;10;7;5;10.91
2018;10;7;6;10.97
2018;10;7;7;13.1
2018;10;7;8;14.43
2018;10;7;9;16.26
2018;10;7;10;17.84
2018;10;7;11;18.7
2018;10;7;12;19.1
2018;10;7;13;18.81
2018;10;7;14;18.09
2018;10;7;15;16.85
2018;10;7;16;15.37
2018;10;7;17;13.01
2018;10;7;18;12.23
2018;10;7;19;11.71
2018;10;7;20;11.46
2018;10;7;21;11.25
2018;10;7;22;11.19
2018;10;7;23;11.16
2018;10;8;0;11.01
2018;10;8;1;10.75
2018;10;8;2;10.51
2018;10;8;3;10.19
2018;10;8;4;9.82
2018;10;8;5;9.56
2018;10;8;6;9.8
2018;10;8;7;11.79
2018;10;8;8;14.23
2018;10;8;9;15.51
2018;10;8;10;16.84
2018;10;8;11;17.97
2018;10;8;12;18.23
2018;10;8;13;18
2018;10;8;14;17.51
2018;10;8;15;16.43
2018;10;8;16;15.02
2018;10;8;17;13.07
2018;10;8;18;12.35
2018;10;8;19;11.9
2018;10;8;20;11.33
2018;10;8;21;10.81
2018;10;8;22;10.53
2018;10;8;23;10.43
2018;10;9;0;10.21
2018;10;9;1;9.9
2018;10;9;2;9.51
2018;10;9;3;9.08
2018;10;9;4;8.77
2018;10;9;5;8.53
2018;10;9;6;8.73
2018;10;9;7;11.44
2018;10;9;8;13.93
2018;10;9;9;16.64
2018;10;9;10;18.32
2018;10;9;11;19.46
2018;10;9;12;20.12
2018;10;9;13;20.3
2018;10;9;14;19.98
2018;10;9;15;19.1
2018;10;9;16;16.84
2018;10;9;17;11.85
2018;10;9;18;10.23
2018;10;9;19;9.3
2018;10;9;20;8.5
2018;10;9;21;7.8
2018;10;9;22;7.3
2018;10;9;23;7.11
2018;10;10;0;7.02
2018;10;10;1;6.93
2018;10;10;2;6.87
2018;10;10;3;6.83
2018;10;10;4;6.5
2018;10;10;5;5.79
2018;10;10;6;5.44
2018;10;10;7;8.98
2018;10;10;8;12.41
2018;10;10;9;15.34
2018;10;10;10;17.54
2018;10;10;11;19.08
2018;10;10;12;19.94
2018;10;10;13;20.28
2018;10;10;14;19.92
2018;10;10;15;18.8
2018;10;10;16;15.45
2018;10;10;17;10.9
2018;10;10;18;9.64
2018;10;10;19;8.97
2018;10;10;20;8.3
2018;10;10;21;7.6
2018;10;10;22;6.98
2018;10;10;23;6.41
2018;10;11;0;5.86
2018;10;11;1;5.54
2018;10;11;2;5.44
2018;10;11;3;5.37
2018;10;11;4;5.19
2018;10;11;5;4.82
2018;10;11;6;5.12
2018;10;11;7;9.42
2018;10;11;8;13
2018;10;11;9;17
2018;10;11;10;19.15
2018;10;11;11;20.37
2018;10;11;12;21
2018;10;11;13;21.15
2018;10;11;14;20.85
2018;10;11;15;19.74
2018;10;11;16;16.56
2018;10;11;17;13.34
2018;10;11;18;12.02
2018;10;11;19;11.51
2018;10;11;20;10.73
2018;10;11;21;9.87
2018;10;11;22;9.23
2018;10;11;23;8.73
2018;10;12;0;8.58
2018;10;12;1;8.87
2018;10;12;2;9.15
2018;10;12;3;9.34
2018;10;12;4;9.08
2018;10;12;5;8.55
2018;10;12;6;8.4
2018;10;12;7;10.51
2018;10;12;8;13.99
2018;10;12;9;17.19
2018;10;12;10;18.68
2018;10;12;11;19.73
2018;10;12;12;20.39
2018;10;12;13;20.59
2018;10;12;14;20.26
2018;10;12;15;19.23
2018;10;12;16;16.7
2018;10;12;17;11.69
2018;10;12;18;10.05
2018;10;12;19;8.76
2018;10;12;20;7.83
2018;10;12;21;7.21
2018;10;12;22;6.84
2018;10;12;23;6.77
2018;10;13;0;6.78
2018;10;13;1;6.69
2018;10;13;2;6.48
2018;10;13;3;6.19
2018;10;13;4;5.8
2018;10;13;5;5.33
2018;10;13;6;5.23
2018;10;13;7;8.94
2018;10;13;8;12.47
2018;10;13;9;15.95
2018;10;13;10;17.98
2018;10;13;11;19.2
2018;10;13;12;20.03
2018;10;13;13;20.27
2018;10;13;14;19.9
2018;10;13;15;18.83
2018;10;13;16;15.98
2018;10;13;17;10.78
2018;10;13;18;9.35
2018;10;13;19;8.61
2018;10;13;20;8.09
2018;10;13;21;7.75
2018;10;13;22;7.24
2018;10;13;23;6.71
2018;10;14;0;6.4
2018;10;14;1;6.19
2018;10;14;2;6.07
2018;10;14;3;6.01
2018;10;14;4;6.07
2018;10;14;5;6.21
2018;10;14;6;6.66
2018;10;14;7;9.81
2018;10;14;8;12.58
2018;10;14;9;16.33
2018;10;14;10;19.33
2018;10;14;11;20.8
2018;10;14;12;21.54
2018;10;14;13;21.68
2018;10;14;14;21.24
2018;10;14;15;20.06
2018;10;14;16;16.6
2018;10;14;17;13.07
2018;10;14;18;12.44
2018;10;14;19;11.94
2018;10;14;20;10.96
2018;10;14;21;10.15
2018;10;14;22;9.61
2018;10;14;23;9.25
2018;10;15;0;9.08
2018;10;15;1;8.96
2018;10;15;2;8.87
2018;10;15;3;9.01
2018;10;15;4;8.91
2018;10;15;5;8.66
2018;10;15;6;8.75
2018;10;15;7;11.2
2018;10;15;8;14.38
2018;10;15;9;18.03
2018;10;15;10;19.73
2018;10;15;11;20.58
2018;10;15;12;21.12
2018;10;15;13;21.32
2018;10;15;14;21.16
2018;10;15;15;20.17
2018;10;15;16;17.65
2018;10;15;17;15.26
2018;10;15;18;14.44
2018;10;15;19;14.32
2018;10;15;20;14.19
2018;10;15;21;13.52
2018;10;15;22;12.7
2018;10;15;23;12.06
2018;10;16;0;11.66
2018;10;16;1;11.4
2018;10;16;2;11.05
2018;10;16;3;10.44
2018;10;16;4;9.77
2018;10;16;5;8.99
2018;10;16;6;8.58
2018;10;16;7;11.65
2018;10;16;8;15.19
2018;10;16;9;18.47
2018;10;16;10;20.15
2018;10;16;11;21.24
2018;10;16;12;21.89
2018;10;16;13;22.08
2018;10;16;14;21.69
2018;10;16;15;20.49
2018;10;16;16;17.8
2018;10;16;17;15.4
2018;10;16;18;13.76
2018;10;16;19;12.58
2018;10;16;20;12.01
2018;10;16;21;11.97
2018;10;16;22;11.81
2018;10;16;23;11.44
2018;10;17;0;11.19
2018;10;17;1;11.3
2018;10;17;2;11.38
2018;10;17;3;11.45
2018;10;17;4;11.29
2018;10;17;5;10.8
2018;10;17;6;10.52
2018;10;17;7;11.77
2018;10;17;8;14.62
2018;10;17;9;18.27
2018;10;17;10;20.48
2018;10;17;11;21.5
2018;10;17;12;21.99
2018;10;17;13;21.94
2018;10;17;14;21.35
2018;10;17;15;20.15
2018;10;17;16;16.69
2018;10;17;17;12.9
2018;10;17;18;11.87
2018;10;17;19;11.3
2018;10;17;20;11.01
2018;10;17;21;10.85
2018;10;17;22;10.8
2018;10;17;23;10.81
2018;10;18;0;10.82
2018;10;18;1;11
2018;10;18;2;11.24
2018;10;18;3;11.48
2018;10;18;4;11.37
2018;10;18;5;10.98
2018;10;18;6;10.57
2018;10;18;7;11.32
2018;10;18;8;14.23
2018;10;18;9;17.65
2018;10;18;10;20.19
2018;10;18;11;21.3
2018;10;18;12;21.84
2018;10;18;13;21.76
2018;10;18;14;21.1
2018;10;18;15;19.51
2018;10;18;16;16.26
2018;10;18;17;12.98
2018;10;18;18;11.47
2018;10;18;19;10.41
2018;10;18;20;10.12
2018;10;18;21;10.01
2018;10;18;22;9.86
2018;10;18;23;9.66
2018;10;19;0;9.4
2018;10;19;1;9.06
2018;10;19;2;8.63
2018;10;19;3;8.27
2018;10;19;4;8.01
2018;10;19;5;7.76
2018;10;19;6;7.84
2018;10;19;7;9.99
2018;10;19;8;12.93
2018;10;19;9;15.44
2018;10;19;10;17.24
2018;10;19;11;18.53
2018;10;19;12;19.3
2018;10;19;13;19.44
2018;10;19;14;18.95
2018;10;19;15;17.88
2018;10;19;16;15.55
2018;10;19;17;12.12
2018;10;19;18;10.78
2018;10;19;19;9.49
2018;10;19;20;8.69
2018;10;19;21;8.35
2018;10;19;22;8.37
2018;10;19;23;8.52
2018;10;20;0;8.51
2018;10;20;1;8.58
2018;10;20;2;8.36
2018;10;20;3;8.01
2018;10;20;4;7.37
2018;10;20;5;7.08
2018;10;20;6;7.47
2018;10;20;7;7.98
2018;10;20;8;8.79
2018;10;20;9;11.05
2018;10;20;10;13.87
2018;10;20;11;15.28
2018;10;20;12;16.05
2018;10;20;13;16.15
2018;10;20;14;15.58
2018;10;20;15;14.55
2018;10;20;16;12.76
2018;10;20;17;10.15
2018;10;20;18;9.53
2018;10;20;19;9.08
2018;10;20;20;9.07
2018;10;20;21;8.93
2018;10;20;22;8.9
2018;10;20;23;8.78
2018;10;21;0;8.32
2018;10;21;1;7.28
2018;10;21;2;6.76
2018;10;21;3;6.83
2018;10;21;4;7.23
2018;10;21;5;7.31
2018;10;21;6;7.03
2018;10;21;7;6.76
2018;10;21;8;6.62
2018;10;21;9;6.62
2018;10;21;10;6.55
2018;10;21;11;6.69
2018;10;21;12;7.53
2018;10;21;13;8.76
2018;10;21;14;9.11
2018;10;21;15;8.6
2018;10;21;16;7.25
2018;10;21;17;5.24
2018;10;21;18;4.56
2018;10;21;19;3.28
2018;10;21;20;2.54
2018;10;21;21;2.44
2018;10;21;22;1.94
2018;10;21;23;1.87
2018;10;22;0;1.67
2018;10;22;1;2.17
2018;10;22;2;2.48
2018;10;22;3;2.66
2018;10;22;4;2.77
2018;10;22;5;2.79
2018;10;22;6;2.79
2018;10;22;7;3.58
2018;10;22;8;5.18
2018;10;22;9;6.9
2018;10;22;10;8.6
2018;10;22;11;9.94
2018;10;22;12;10.65
2018;10;22;13;10.45
2018;10;22;14;9.6
2018;10;22;15;8.48
2018;10;22;16;7.15
2018;10;22;17;6.02
2018;10;22;18;5.43
2018;10;22;19;5.05
2018;10;22;20;4.85
2018;10;22;21;4.78
2018;10;22;22;4.85
2018;10;22;23;5
2018;10;23;0;5.15
2018;10;23;1;5.29
2018;10;23;2;5.41
2018;10;23;3;5.58
2018;10;23;4;5.76
2018;10;23;5;5.94
2018;10;23;6;6.08
2018;10;23;7;6.4
2018;10;23;8;6.98
2018;10;23;9;7.92
2018;10;23;10;8.92
2018;10;23;11;9.7
2018;10;23;12;10.3
2018;10;23;13;10.97
2018;10;23;14;11.16
2018;10;23;15;10.61
2018;10;23;16;8.61
2018;10;23;17;6.41
2018;10;23;18;6.24
2018;10;23;19;5.98
2018;10;23;20;5.39
2018;10;23;21;4.26
2018;10;23;22;3.52
2018;10;23;23;3.12
2018;10;24;0;3.18
2018;10;24;1;3.56
2018;10;24;2;3.91
2018;10;24;3;3.62
2018;10;24;4;3.46
2018;10;24;5;3.8
2018;10;24;6;4.33
2018;10;24;7;6.83
2018;10;24;8;10.87
2018;10;24;9;14.15
2018;10;24;10;16.19
2018;10;24;11;16.89
2018;10;24;12;16.93
2018;10;24;13;16.65
2018;10;24;14;15.75
2018;10;24;15;14.15
2018;10;24;16;11.66
2018;10;24;17;9.33
2018;10;24;18;8.23
2018;10;24;19;7.33
2018;10;24;20;5.88
2018;10;24;21;4.66
2018;10;24;22;3.58
2018;10;24;23;3.04
2018;10;25;0;2.3
2018;10;25;1;1.7
2018;10;25;2;1
2018;10;25;3;0.62
2018;10;25;4;-0.31
2018;10;25;5;-1
2018;10;25;6;-0.99
2018;10;25;7;1.94
2018;10;25;8;4.92
2018;10;25;9;7.26
2018;10;25;10;9.26
2018;10;25;11;11.16
2018;10;25;12;12.81
2018;10;25;13;13.87
2018;10;25;14;14.27
2018;10;25;15;13.87
2018;10;25;16;11.67
2018;10;25;17;8.62
2018;10;25;18;6.6
2018;10;25;19;5.69
2018;10;25;20;5.26
2018;10;25;21;4.79
2018;10;25;22;4.33
2018;10;25;23;3.98
2018;10;26;0;3.74
2018;10;26;1;3.57
2018;10;26;2;3.38
2018;10;26;3;3.21
2018;10;26;4;2.93
2018;10;26;5;2.91
2018;10;26;6;2.57
2018;10;26;7;6.01
2018;10;26;8;9.55
2018;10;26;9;13.09
2018;10;26;10;15.3
2018;10;26;11;16.64
2018;10;26;12;17.4
2018;10;26;13;17.57
2018;10;26;14;17.07
2018;10;26;15;15.94
2018;10;26;16;13.66
2018;10;26;17;11.17
2018;10;26;18;10.47
2018;10;26;19;9.51
2018;10;26;20;8.77
2018;10;26;21;8.62
2018;10;26;22;8.89
2018;10;26;23;9.28
2018;10;27;0;9.65
2018;10;27;1;9.97
2018;10;27;2;10.4
2018;10;27;3;10.73
2018;10;27;4;10.86
2018;10;27;5;10.92
2018;10;27;6;10.94
2018;10;27;7;11.96
2018;10;27;8;13.83
2018;10;27;9;15.46
2018;10;27;10;16.57
2018;10;27;11;17.37
2018;10;27;12;17.86
2018;10;27;13;17.92
2018;10;27;14;17.5
2018;10;27;15;16.44
2018;10;27;16;14.88
2018;10;27;17;13.65
2018;10;27;18;13.3
2018;10;27;19;13.33
2018;10;27;20;13.49
2018;10;27;21;13.58
2018;10;27;22;13.62
2018;10;27;23;13.59
2018;10;28;0;13.64
2018;10;28;1;13.81
2018;10;28;2;13.9
2018;10;28;3;13.65
2018;10;28;4;13.27
2018;10;28;5;12.86
2018;10;28;6;12.62
2018;10;28;7;12.97
2018;10;28;8;14.08
2018;10;28;9;15.53
2018;10;28;10;16.5
2018;10;28;11;16.76
2018;10;28;12;16.51
2018;10;28;13;16.18
2018;10;28;14;15.9
2018;10;28;15;15.66
2018;10;28;16;15.37
2018;10;28;17;15.14
2018;10;28;18;15.01
2018;10;28;19;14.91
2018;10;28;20;14.9
2018;10;28;21;14.7
2018;10;28;22;14.33
2018;10;28;23;14.24
2018;10;29;0;14.52
2018;10;29;1;14.85
2018;10;29;2;14.83
2018;10;29;3;14.81
2018;10;29;4;14.88
2018;10;29;5;15.01
2018;10;29;6;15.01
2018;10;29;7;15.16
2018;10;29;8;15.48
2018;10;29;9;15.69
2018;10;29;10;15.99
2018;10;29;11;16.44
2018;10;29;12;17.19
2018;10;29;13;17.63
2018;10;29;14;17.38
2018;10;29;15;16.35
2018;10;29;16;14.94
2018;10;29;17;14.03
2018;10;29;18;13.77
2018;10;29;19;13.51
2018;10;29;20;13.43
2018;10;29;21;13.71
2018;10;29;22;14.4
2018;10;29;23;14.84
2018;10;30;0;14.58
2018;10;30;1;14.23
2018;10;30;2;14.39
2018;10;30;3;14.57
2018;10;30;4;13.34
2018;10;30;5;10.74
2018;10;30;6;8.66
2018;10;30;7;8.77
2018;10;30;8;10.73
2018;10;30;9;12.87
2018;10;30;10;14.46
2018;10;30;11;15.3
2018;10;30;12;15.47
2018;10;30;13;15.12
2018;10;30;14;14.5
2018;10;30;15;13.54
2018;10;30;16;11.26
2018;10;30;17;7.74
2018;10;30;18;6.62
2018;10;30;19;6.04
2018;10;30;20;5.55
2018;10;30;21;5.23
2018;10;30;22;4.95
2018;10;30;23;4.72
2018;10;31;0;4.46
2018;10;31;1;4.26
2018;10;31;2;4.12
2018;10;31;3;4
2018;10;31;4;3.9
2018;10;31;5;3.76
2018;10;31;6;3.77
2018;10;31;7;6.41
2018;10;31;8;9.41
2018;10;31;9;12.84
2018;10;31;10;15.07
2018;10;31;11;16.52
2018;10;31;12;17.46
2018;10;31;13;17.84
2018;10;31;14;17.64
2018;10;31;15;16.39
2018;10;31;16;11.93
2018;10;31;17;8.98
2018;10;31;18;8.27
2018;10;31;19;7.51
2018;10;31;20;6.91
2018;10;31;21;6.33
2018;10;31;22;6.4
2018;10;31;23;7.35
2018;11;1;0;7.94
2018;11;1;1;7.43
2018;11;1;2;7.12
2018;11;1;3;7.14
2018;11;1;4;6.98
2018;11;1;5;6.94
2018;11;1;6;7.01
2018;11;1;7;9.18
2018;11;1;8;12.11
2018;11;1;9;14.06
2018;11;1;10;14.69
2018;11;1;11;15.35
2018;11;1;12;16.62
2018;11;1;13;16.91
2018;11;1;14;15.83
2018;11;1;15;14.5
2018;11;1;16;13.4
2018;11;1;17;12.52
2018;11;1;18;11.92
2018;11;1;19;11.7
2018;11;1;20;11.69
2018;11;1;21;11.31
2018;11;1;22;11.07
2018;11;1;23;10.98
2018;11;2;0;11.17
2018;11;2;1;11.64
2018;11;2;2;11.58
2018;11;2;3;11.37
2018;11;2;4;11.25
2018;11;2;5;11.62
2018;11;2;6;11.54
2018;11;2;7;11.65
2018;11;2;8;12.2
2018;11;2;9;13.12
2018;11;2;10;14.64
2018;11;2;11;16.37
2018;11;2;12;17.57
2018;11;2;13;18.12
2018;11;2;14;17.68
2018;11;2;15;16.52
2018;11;2;16;14.5
2018;11;2;17;12.57
2018;11;2;18;11.85
2018;11;2;19;11.88
2018;11;2;20;11.7
2018;11;2;21;11.24
2018;11;2;22;10.89
2018;11;2;23;10.57
2018;11;3;0;10.57
2018;11;3;1;10.87
2018;11;3;2;11.19
2018;11;3;3;11.62
2018;11;3;4;11.89
2018;11;3;5;12.35
2018;11;3;6;12.76
2018;11;3;7;13.11
2018;11;3;8;13.67
2018;11;3;9;16.42
2018;11;3;10;19.08
2018;11;3;11;20.19
2018;11;3;12;20.26
2018;11;3;13;19.74
2018;11;3;14;19.29
2018;11;3;15;17.9
2018;11;3;16;14.05
2018;11;3;17;12.17
2018;11;3;18;11.43
2018;11;3;19;11.02
2018;11;3;20;11.05
2018;11;3;21;10.91
2018;11;3;22;10.48
2018;11;3;23;10.15
2018;11;4;0;9.94
2018;11;4;1;9.83
2018;11;4;2;9.51
2018;11;4;3;9.16
2018;11;4;4;8.76
2018;11;4;5;8.3
2018;11;4;6;7.76
2018;11;4;7;8.56
2018;11;4;8;12.58
2018;11;4;9;15.57
2018;11;4;10;18.98
2018;11;4;11;20.37
2018;11;4;12;20.89
2018;11;4;13;20.71
2018;11;4;14;19.83
2018;11;4;15;17.54
2018;11;4;16;14.62
2018;11;4;17;12.8
2018;11;4;18;11.95
2018;11;4;19;11.41
2018;11;4;20;11.01
2018;11;4;21;10.41
2018;11;4;22;9.62
2018;11;4;23;8.76
2018;11;5;0;7.98
2018;11;5;1;7.4
2018;11;5;2;6.95
2018;11;5;3;6.64
2018;11;5;4;6.63
2018;11;5;5;6.58
2018;11;5;6;6.51
2018;11;5;7;7.98
2018;11;5;8;10.49
2018;11;5;9;12.06
2018;11;5;10;13.37
2018;11;5;11;14.09
2018;11;5;12;14.5
2018;11;5;13;14.42
2018;11;5;14;14.19
2018;11;5;15;13.41
2018;11;5;16;10.89
2018;11;5;17;9.08
2018;11;5;18;8.48
2018;11;5;19;7.86
2018;11;5;20;7.19
2018;11;5;21;6.51
2018;11;5;22;6.2
2018;11;5;23;6.33
2018;11;6;0;6.77
2018;11;6;1;7.1
2018;11;6;2;6.98
2018;11;6;3;6.62
2018;11;6;4;6.26
2018;11;6;5;5.92
2018;11;6;6;5.68
2018;11;6;7;7.05
2018;11;6;8;10.67
2018;11;6;9;13.6
2018;11;6;10;15.97
2018;11;6;11;17.35
2018;11;6;12;18.09
2018;11;6;13;18.32
2018;11;6;14;17.94
2018;11;6;15;16.47
2018;11;6;16;14.22
2018;11;6;17;13.15
2018;11;6;18;11.99
2018;11;6;19;10.59
2018;11;6;20;9.34
2018;11;6;21;8.24
2018;11;6;22;7.45
2018;11;6;23;6.9
2018;11;7;0;6.45
2018;11;7;1;6.09
2018;11;7;2;6.12
2018;11;7;3;6.28
2018;11;7;4;6.26
2018;11;7;5;6.23
2018;11;7;6;6.18
2018;11;7;7;7.69
2018;11;7;8;10.52
2018;11;7;9;12.4
2018;11;7;10;14.47
