YEAR;MO;DY;HR;T2M;WS10M;WS50M;WD10M
2021;5;3;5;8.01;0.92;1.25;336.04
2021;5;3;6;10.59;0.53;0.75;305.34
2021;5;3;7;12.65;1.53;1.78;237.69
2021;5;3;8;13.98;2.53;2.73;234.15
2021;5;3;9;14.98;3.25;3.44;237.95
2021;5;3;10;15.6;3.7;3.9;241.32
2021;5;3;11;16.16;3.79;3.99;246.4
2021;5;3;12;16.62;4.02;4.23;248.43
2021;5;3;13;16.93;4.51;4.77;247.48
2021;5;3;14;16.76;4.92;5.3;248.98
2021;5;3;15;16.04;4.9;5.42;253.5
2021;5;3;16;15.12;4.23;4.92;260.97
2021;5;3;17;13.8;2.78;3.78;270.32
2021;5;3;18;11.78;1.64;2.86;281.26
2021;5;3;19;10.91;1.53;2.34;313.14
2021;5;3;20;10;1.76;2.56;358.22
2021;5;3;21;8.41;2.15;3.13;15.15
2021;5;3;22;7.24;2.31;3.35;22.49
2021;5;3;23;6.41;2.3;3.35;27.96
2021;5;4;0;5.69;2.31;3.38;32.56
2021;5;4;1;4.89;2.39;3.53;36.34
2021;5;4;2;4.28;2.43;3.67;38.34
2021;5;4;3;3.66;2.44;3.66;39.81
2021;5;4;4;3.07;2.43;3.59;39
2021;5;4;5;4.38;2.18;3.69;40.65
2021;5;4;6;7.45;3.06;3.31;43.24
2021;5;4;7;9.91;2.5;2.65;45.25
2021;5;4;8;12.66;1.28;1.52;358.6
2021;5;4;9;14.51;1.98;2.25;290.29
2021;5;4;10;15.66;2.96;3.24;272.73
2021;5;4;11;16.48;3.69;3.98;260.5
2021;5;4;12;16.97;4.17;4.45;253.91
2021;5;4;13;17.03;4.64;4.96;247.84
2021;5;4;14;16.61;4.92;5.3;243.11
2021;5;4;15;15.48;4.75;5.3;238.03
2021;5;4;16;13.87;3.95;4.74;233.29
2021;5;4;17;12.21;2.55;3.98;228.73
2021;5;4;18;10.44;1.87;3.38;221.28
2021;5;4;19;9.36;1.9;3.2;210.88
2021;5;4;20;8.82;1.98;3.31;206.97
2021;5;4;21;8.3;2.11;3.63;205.43
2021;5;4;22;7.96;2.1;3.61;200.26
2021;5;4;23;7.63;2.01;3.37;191
2021;5;5;0;6.8;2.09;3.4;185.16
2021;5;5;1;7.06;1.98;3.31;182.94
2021;5;5;2;7.24;1.86;3.14;180.96
2021;5;5;3;7.19;1.82;3.09;173.36
2021;5;5;4;7.05;1.89;3.33;163.89
2021;5;5;5;7.84;1.82;3.61;159.93
2021;5;5;6;9.07;2.76;3.39;160.64
2021;5;5;7;10.1;3.01;3.45;164.81
2021;5;5;8;11.49;3.41;3.84;175.66
2021;5;5;9;13;4.21;4.7;191.02
2021;5;5;10;13.37;4.83;5.42;198.46
2021;5;5;11;13.28;5.31;6.07;201.5
2021;5;5;12;13.5;5.71;6.59;204.22
2021;5;5;13;13.57;6.01;6.98;206.96
2021;5;5;14;13.4;6;7.05;210.61
2021;5;5;15;13.27;5.64;6.68;214.79
2021;5;5;16;13.13;5.02;5.98;218.37
2021;5;5;17;12.24;3.4;4.76;217.9
2021;5;5;18;10.37;2.06;3.78;213.57
2021;5;5;19;8.7;1.94;2.96;206.77
2021;5;5;20;8.61;1.53;2.23;196.95
2021;5;5;21;8.53;1.17;1.66;191.99
2021;5;5;22;8.76;0.84;1.11;178.39
2021;5;5;23;8.54;0.56;0.64;144.09
2021;5;6;0;8.22;0.5;0.47;95.36
2021;5;6;1;7.45;0.88;1.05;59.12
2021;5;6;2;6.09;1.74;2.38;61.25
2021;5;6;3;5.05;2.11;3.09;60.97
2021;5;6;4;4.71;2.2;3.46;58.06
2021;5;6;5;6.34;2.58;3.61;56.36
2021;5;6;6;8.26;3.09;3.15;59.09
2021;5;6;7;11.05;1.84;1.62;84.39
2021;5;6;8;13.91;1.75;2.14;191.61
2021;5;6;9;15.41;2.96;3.37;196.24
2021;5;6;10;16.4;3.74;4.17;194.27
2021;5;6;11;17.12;4.2;4.66;196.99
2021;5;6;12;17.61;4.74;5.27;202.8
2021;5;6;13;17.67;5.25;5.83;207.98
2021;5;6;14;17.23;5.26;5.84;210.1
2021;5;6;15;16.55;4.81;5.31;210.9
2021;5;6;16;15.62;4.36;4.83;209.5
2021;5;6;17;14.32;3.7;4.34;205.48
2021;5;6;18;11.76;2.23;3.9;198.63
2021;5;6;19;9.33;2.23;3.64;185.63
2021;5;6;20;8.36;2.18;3.45;176.51
2021;5;6;21;7.95;2.05;3.25;170.11
2021;5;6;22;8.3;1.82;3.24;159.93
2021;5;6;23;8.17;1.71;3.25;150.51
2021;5;7;0;7.94;1.66;3.1;144.37
2021;5;7;1;7.52;1.66;3.13;143.99
2021;5;7;2;7.05;1.63;2.96;142.41
2021;5;7;3;6.51;1.67;2.93;140.71
2021;5;7;4;6.03;1.76;2.83;142.77
2021;5;7;5;7.45;1.85;2.87;147.79
2021;5;7;6;10.29;2.94;3.47;159.3
2021;5;7;7;12.9;4.2;4.8;178.93
2021;5;7;8;14.78;4.73;5.27;188.65
2021;5;7;9;16.3;5.12;5.63;196.22
2021;5;7;10;17.28;5.49;6.02;199.47
2021;5;7;11;17.72;5.85;6.45;201.94
2021;5;7;12;17.5;6.01;6.71;204.67
2021;5;7;13;16.97;5.8;6.52;203.94
2021;5;7;14;17.15;5.63;6.28;201.65
2021;5;7;15;16.67;5.18;5.82;200.37
2021;5;7;16;15.86;4.44;5.07;195.72
2021;5;7;17;14.69;3.22;4.02;190.63
2021;5;7;18;12.69;1.67;2.93;181.34
2021;5;7;19;11.48;1.45;2.17;165.66
2021;5;7;20;11.25;1.25;1.78;150.08
2021;5;7;21;11.12;0.9;1.29;141.73
2021;5;7;22;11.78;0.19;0.31;145.01
2021;5;7;23;10.9;1.27;1.89;358.23
2021;5;8;0;10.18;2.81;4.89;14.81
2021;5;8;1;9.14;6.59;8.64;28.18
2021;5;8;2;6.04;9.14;11.07;38.93
2021;5;8;3;4.14;8.37;10.35;44.96
2021;5;8;4;3.65;7.7;9.81;47.43
2021;5;8;5;4.19;7.43;8.91;46.79
2021;5;8;6;5.18;7.33;8.52;46.99
2021;5;8;7;6.55;7.42;8.55;48.2
2021;5;8;8;9.28;7.05;7.83;48.68
2021;5;8;9;12.06;6.06;6.65;45.84
2021;5;8;10;14.02;5.08;5.57;36.99
2021;5;8;11;15.28;4.57;5.05;27.7
2021;5;8;12;16.06;4.38;4.87;20.57
2021;5;8;13;16.42;4.27;4.76;18.24
2021;5;8;14;16.37;4.05;4.5;21.27
2021;5;8;15;15.89;3.93;4.37;25.39
2021;5;8;16;14.99;3.73;4.27;33.89
2021;5;8;17;13.57;3.33;4.25;43.48
2021;5;8;18;10.38;2.34;4.2;52.06
2021;5;8;19;7.64;2.67;4.45;53.7
2021;5;8;20;6.64;2.72;4.6;52.34
2021;5;8;21;5.92;2.69;4.44;50.77
2021;5;8;22;5.44;2.66;4.2;47.74
2021;5;8;23;5.08;2.67;4.08;44.88
2021;5;9;0;4.78;2.71;4.08;43.72
2021;5;9;1;4.53;2.74;4.09;43.15
2021;5;9;2;4.31;2.74;4.04;43.15
2021;5;9;3;4.14;2.71;3.95;42.78
2021;5;9;4;3.84;2.75;4.01;41.89
2021;5;9;5;5.73;2.47;4.26;41.54
2021;5;9;6;9.22;3.41;3.95;40.44
2021;5;9;7;11.78;3.2;3.3;39.95
2021;5;9;8;15.8;2.52;2.84;47.51
2021;5;9;9;17.76;2.05;2.33;70.39
2021;5;9;10;19.15;1.72;1.95;98.9
2021;5;9;11;20.25;1.68;1.79;132.74
2021;5;9;12;20.96;1.98;1.96;161.57
2021;5;9;13;21.27;2.47;2.37;181.99
2021;5;9;14;21.11;2.95;2.86;195.84
2021;5;9;15;20.52;3.18;3.26;203.92
2021;5;9;16;19.63;3.17;3.48;207.96
2021;5;9;17;17.8;2.58;3.5;210.84
2021;5;9;18;14.55;2.03;3.05;213.08
2021;5;9;19;13.23;1.53;2.11;214.42
2021;5;9;20;13.74;0.72;0.96;193.13
2021;5;9;21;12.83;0.85;1.09;110.92
2021;5;9;22;11.08;1.6;2.15;96.74
2021;5;9;23;10.08;2.03;2.76;100.66
2021;5;10;0;9.47;2.17;2.96;109.09
2021;5;10;1;9.17;2.18;2.97;119.87
2021;5;10;2;8.95;2.14;2.92;131.01
2021;5;10;3;8.71;2.07;2.82;137.6
2021;5;10;4;8.47;1.97;2.68;135.48
2021;5;10;5;9.34;1.87;2.67;126.49
2021;5;10;6;12.73;2.15;2.93;126.87
2021;5;10;7;15.01;3.28;3.99;144.99
2021;5;10;8;16.87;3.56;4.02;152.31
2021;5;10;9;18.48;3.6;3.94;158.11
2021;5;10;10;19.77;3.75;3.99;165.38
2021;5;10;11;20.67;4;4.21;170.12
2021;5;10;12;21.18;4.35;4.58;172.99
2021;5;10;13;21.25;4.56;4.82;176.56
2021;5;10;14;20.97;4.41;4.69;178.99
2021;5;10;15;20.42;3.97;4.26;178.65
2021;5;10;16;19.6;3.31;3.75;175.66
2021;5;10;17;18.34;2.31;3.05;170.47
2021;5;10;18;16.04;1.57;2.22;167.35
2021;5;10;19;14.8;1.13;1.5;157.68
2021;5;10;20;14.72;0.95;1.22;133
2021;5;10;21;13.75;1.09;1.41;117.3
2021;5;10;22;12.56;1.35;1.8;115.68
2021;5;10;23;12;1.54;2.06;120.72
2021;5;11;0;11.63;1.55;2.05;128.25
2021;5;11;1;11.37;1.46;1.93;134.13
2021;5;11;2;11.14;1.38;1.81;133.63
2021;5;11;3;10.7;1.4;1.84;126.36
2021;5;11;4;10.2;1.58;2.07;114.91
2021;5;11;5;11.17;1.61;2.19;106.67
2021;5;11;6;14.18;1.58;2.01;107.9
2021;5;11;7;16.23;2.13;2.66;135.89
2021;5;11;8;18.07;2.93;3.43;154.25
2021;5;11;9;19.65;3.43;3.87;163.46
2021;5;11;10;20.9;3.85;4.23;170.17
2021;5;11;11;21.63;4.12;4.44;173.25
2021;5;11;12;21.9;4.44;4.77;173.64
2021;5;11;13;21.82;4.79;5.18;172.6
2021;5;11;14;21.44;4.97;5.48;169.86
2021;5;11;15;20.77;5.05;5.74;165.3
2021;5;11;16;19.8;4.89;5.89;166.05
2021;5;11;17;18.27;3.5;4.93;169.84
2021;5;11;18;15.5;2.22;4.12;162.78
2021;5;11;19;13.16;2.69;4.69;155.82
2021;5;11;20;12.29;3;5.58;156.37
2021;5;11;21;11.71;3.16;6.43;165.41
2021;5;11;22;11.81;3.08;6.51;188.77
2021;5;11;23;11.94;2.66;5.45;197.26
2021;5;12;0;11.36;1.78;3.47;164.19
2021;5;12;1;10.65;1.93;3.64;128.91
2021;5;12;2;10.21;1.95;3.58;142.81
2021;5;12;3;9.71;1.97;3.43;157.61
2021;5;12;4;9.36;2.16;3.85;168.12
2021;5;12;5;11.08;2.25;3.7;173.81
2021;5;12;6;12.48;3.35;3.97;182.4
2021;5;12;7;13.17;3.84;4.39;195.22
2021;5;12;8;14.14;4.03;4.48;210.24
2021;5;12;9;14.94;4.08;4.44;221.66
2021;5;12;10;14.94;3.88;4.26;229.41
2021;5;12;11;15.98;3.87;4.21;235.19
2021;5;12;12;16.37;3.96;4.32;237.25
2021;5;12;13;16.3;4.04;4.45;240.21
2021;5;12;14;16.03;4.15;4.6;241.94
2021;5;12;15;15.51;4.2;4.71;243.72
2021;5;12;16;14.87;3.95;4.51;245.57
2021;5;12;17;14.03;3.24;3.99;247.02
2021;5;12;18;11.94;1.83;3.16;242.34
2021;5;12;19;10.33;1.73;2.48;228.84
2021;5;12;20;10.08;1.55;2.2;213.05
2021;5;12;21;9.92;1.6;2.38;197.29
2021;5;12;22;9.18;1.96;3.09;186.42
2021;5;12;23;8.76;2.23;3.92;185.03
2021;5;13;0;8.07;2.42;4.37;185.01
2021;5;13;1;7.43;2.4;4.19;182.8
2021;5;13;2;7.21;2.23;3.73;176.39
2021;5;13;3;7.65;2.03;3.44;168.47
2021;5;13;4;7.99;1.82;3.15;158.61
2021;5;13;5;9.12;1.53;2.77;155.27
2021;5;13;6;9.87;2.15;2.65;167.38
2021;5;13;7;10.18;2.41;2.84;193.13
2021;5;13;8;10.38;2.52;2.86;214.92
2021;5;13;9;10.64;2.93;3.24;238.17
2021;5;13;10;10.8;3.61;4.04;248.82
2021;5;13;11;11.37;4.31;4.82;246.13
2021;5;13;12;12.82;4.94;5.47;241.65
2021;5;13;13;13.19;5.32;5.9;239.86
2021;5;13;14;12.92;5.33;5.99;240.28
2021;5;13;15;12.61;5.08;5.81;239.49
2021;5;13;16;12.23;4.79;5.6;235.97
2021;5;13;17;11.52;4.08;5.05;230.83
2021;5;13;18;9.83;2.28;4.24;221.67
2021;5;13;19;7.99;2.24;3.88;206.74
2021;5;13;20;8.07;2.07;3.59;196.24
2021;5;13;21;7.86;1.87;3.36;190.09
2021;5;13;22;7.54;1.62;2.93;187.78
2021;5;13;23;7.59;1.4;2.61;184.15
2021;5;14;0;7.5;1.24;2.07;172.74
2021;5;14;1;7.44;1.08;1.61;148.04
2021;5;14;2;7.13;1.22;1.81;137.33
2021;5;14;3;6.97;1.31;1.95;137.91
2021;5;14;4;7.08;1.33;2.01;149.67
2021;5;14;5;8.37;1.24;1.9;157.8
2021;5;14;6;9.98;1.86;2.2;188.95
2021;5;14;7;11.13;2.52;2.82;213.74
2021;5;14;8;11.98;2.9;3.18;213.56
2021;5;14;9;12.19;3.28;3.59;206.44
2021;5;14;10;12.67;3.76;4.07;203.79
2021;5;14;11;13.3;4.23;4.54;203.77
2021;5;14;12;13.35;4.63;5.01;203.49
2021;5;14;13;12.87;4.56;5;204.72
2021;5;14;14;12.37;4.03;4.48;206.47
2021;5;14;15;12.13;3.31;3.69;207.11
2021;5;14;16;12.08;2.8;3.16;202.99
2021;5;14;17;11.72;2.36;2.9;193.81
2021;5;14;18;10.75;1.46;2.69;183.98
2021;5;14;19;9.4;1.67;2.71;171.11
2021;5;14;20;8.8;1.76;2.79;158.43
2021;5;14;21;8.36;1.85;2.98;146.18
2021;5;14;22;7.85;1.89;2.95;131.48
2021;5;14;23;7.6;1.86;2.84;124.22
2021;5;15;0;7.45;1.78;2.63;106.84
2021;5;15;1;7.06;1.93;2.91;89.3
2021;5;15;2;6.8;2.06;3.27;78.39
2021;5;15;3;6.83;2.06;3.56;67.92
2021;5;15;4;7;2.15;4.06;59.43
2021;5;15;5;7.08;2.84;4.35;58.63
2021;5;15;6;7.33;3.11;3.91;61.95
2021;5;15;7;8.17;3.11;3.55;73.66
2021;5;15;8;9.67;3.22;3.72;84.43
2021;5;15;9;10.68;3.07;3.56;90.73
2021;5;15;10;11.52;2.82;3.3;100.06
2021;5;15;11;12.35;2.39;2.81;112.04
2021;5;15;12;13.51;2.13;2.47;130.99
2021;5;15;13;14.43;2.35;2.55;154.97
2021;5;15;14;14.4;2.77;2.92;174.02
2021;5;15;15;14.13;3.34;3.56;189.15
2021;5;15;16;13.63;3.4;3.72;200.73
2021;5;15;17;12.83;3.02;3.49;207.23
2021;5;15;18;11.48;1.87;3.25;210.64
2021;5;15;19;9.34;1.93;3.18;213.11
2021;5;15;20;8.99;1.81;2.92;211.98
2021;5;15;21;8.92;1.62;2.57;209.4
2021;5;15;22;9.07;1.51;2.53;210.41
2021;5;15;23;8.71;1.59;2.53;215.41
2021;5;16;0;8.05;1.67;2.51;216.82
2021;5;16;1;8.12;1.48;2.17;222.21
2021;5;16;2;8.19;1.23;1.79;224.23
2021;5;16;3;8.08;1.13;1.61;221.63
2021;5;16;4;8.19;0.95;1.38;219.32
2021;5;16;5;8.72;0.98;1.18;223.07
2021;5;16;6;9.61;1.24;1.59;253.96
2021;5;16;7;11.32;2.09;2.5;271.07
2021;5;16;8;12.51;2.66;3.09;267.81
2021;5;16;9;13.48;3.31;3.75;262.67
2021;5;16;10;14.4;3.71;4.11;257.84
2021;5;16;11;15.15;4.04;4.38;250.09
2021;5;16;12;15.21;4.25;4.59;245.08
2021;5;16;13;15.05;4.38;4.79;242.98
2021;5;16;14;14.92;4.47;4.99;243.88
2021;5;16;15;13.98;3.85;4.48;242.03
2021;5;16;16;13.38;3.15;3.78;233.36
2021;5;16;17;13.16;2.82;3.5;226.12
2021;5;16;18;12.12;1.67;2.98;215.85
2021;5;16;19;10.83;1.71;2.94;197.28
2021;5;16;20;10.51;1.74;3.02;189.8
2021;5;16;21;10.48;1.65;2.9;187.63
2021;5;16;22;10.33;1.61;2.94;179.44
2021;5;16;23;10.22;1.6;3.16;174.68
2021;5;17;0;10.19;1.66;3.41;168.06
2021;5;17;1;10.19;2.03;3.8;162.75
2021;5;17;2;10.19;2.77;4.79;166.12
2021;5;17;3;10.15;3.4;5.22;170.21
2021;5;17;4;9.46;2.39;4.5;164.29
2021;5;17;5;10.44;2.88;4.17;177.83
2021;5;17;6;10.85;4.11;5.55;190.41
2021;5;17;7;11.12;4.61;5.37;183.59
2021;5;17;8;11.94;4.57;5.14;176.77
2021;5;17;9;13.05;4.79;5.28;182.34
2021;5;17;10;13.61;4.8;5.3;192.59
2021;5;17;11;13.89;4.52;5.06;205.28
2021;5;17;12;14.7;4.7;5.53;226.95
2021;5;17;13;16.16;5.47;6.53;243.54
2021;5;17;14;16.85;5.78;6.85;253.03
2021;5;17;15;16.61;5.57;6.67;261.45
2021;5;17;16;15.92;5.23;6.38;269.23
2021;5;17;17;14.81;4.12;5.45;275.12
2021;5;17;18;12.36;2.17;4.08;281.63
2021;5;17;19;10.49;1.95;2.87;290.18
2021;5;17;20;10.36;1.56;2.17;305.44
2021;5;17;21;9.62;1.54;2.1;328.49
2021;5;17;22;8.51;1.72;2.36;359.74
2021;5;17;23;7.18;2.08;2.92;22.32
2021;5;18;0;6.12;2.3;3.31;31.96
2021;5;18;1;5.44;2.39;3.46;36.91
2021;5;18;2;4.93;2.44;3.52;37.31
2021;5;18;3;4.57;2.43;3.47;37.42
2021;5;18;4;4.3;2.39;3.42;36.91
2021;5;18;5;6.49;2.04;3.34;34.85
2021;5;18;6;9.34;2.47;2.61;34.84
2021;5;18;7;12.35;1.63;1.75;30.87
2021;5;18;8;14.3;1.43;1.82;322.32
2021;5;18;9;15.56;2.17;2.57;293.98
2021;5;18;10;16.64;2.87;3.26;277.36
2021;5;18;11;17.4;3.51;3.91;265.79
2021;5;18;12;17.75;4.07;4.52;261.17
2021;5;18;13;17.79;4.51;5.01;260.52
2021;5;18;14;17.59;4.61;5.14;260.94
2021;5;18;15;17.22;4.49;5.01;258.65
2021;5;18;16;16.52;4.02;4.62;257.31
2021;5;18;17;15.48;3.19;4.04;252.32
2021;5;18;18;12.94;1.92;3.32;236.96
2021;5;18;19;10.85;1.96;2.82;220.16
2021;5;18;20;10.61;1.69;2.39;200.03
2021;5;18;21;10.15;1.58;2.26;174.6
2021;5;18;22;9.67;1.58;2.3;158.78
2021;5;18;23;9.33;1.62;2.48;166.36
2021;5;19;0;8.92;1.74;2.85;174.09
2021;5;19;1;8.46;1.72;2.7;157.52
2021;5;19;2;8.15;1.76;2.75;138.24
2021;5;19;3;7.81;2.08;3.47;134.85
2021;5;19;4;7.4;2.48;4.32;140.24
2021;5;19;5;9.16;2.38;4.4;145.84
2021;5;19;6;11.26;4.03;4.97;154.38
2021;5;19;7;12.46;5.36;6.27;169.92
2021;5;19;8;13.37;5.81;6.64;180.77
2021;5;19;9;14.37;5.58;6.22;190.81
2021;5;19;10;15.06;5.3;5.82;201
2021;5;19;11;15.28;5.4;5.98;211.21
2021;5;19;12;15.12;5.68;6.4;221.82
2021;5;19;13;14.94;5.86;6.63;230.19
2021;5;19;14;14.6;5.82;6.61;238.23
2021;5;19;15;14.12;5.46;6.25;245.23
2021;5;19;16;13.55;4.96;5.74;248.65
2021;5;19;17;12.69;4.04;4.8;247.85
2021;5;19;18;11.05;2.11;3.57;243.82
2021;5;19;19;8.53;1.94;2.98;238.68
2021;5;19;20;8.15;1.77;2.66;244.68
2021;5;19;21;8.24;1.4;2.09;256.81
2021;5;19;22;8.25;1.22;1.87;310.84
2021;5;19;23;7.28;2.06;3.8;1.74
2021;5;20;0;6.19;2.65;5.47;13.13
2021;5;20;1;5.05;2.9;5.99;15.95
2021;5;20;2;4.08;2.62;5.12;13.62
2021;5;20;3;3.4;2.34;4.04;4.8
2021;5;20;4;3.3;2.34;3.95;346.29
2021;5;20;5;5.66;2.71;3.89;342.04
2021;5;20;6;7.61;4.25;5.37;347.47
2021;5;20;7;9.3;5.54;6.94;350.26
2021;5;20;8;10.7;6.24;7.73;351.73
2021;5;20;9;11.68;6.72;8.24;353.45
2021;5;20;10;12.1;7;8.54;355.07
2021;5;20;11;11.82;7.21;8.83;356.77
2021;5;20;12;11.22;7.26;8.95;358.77
2021;5;20;13;10.88;7.37;9.12;359.76
2021;5;20;14;10.54;7.47;9.29;0.3
2021;5;20;15;10.28;7.36;9.25;0.36
2021;5;20;16;9.96;7.01;8.91;0.96
2021;5;20;17;9.3;6.39;8.36;1.96
2021;5;20;18;8.17;5.21;7.69;3.96
2021;5;20;19;6.43;3.68;7.08;6.22
2021;5;20;20;5.19;3.22;6.78;5.43
2021;5;20;21;4.72;3.17;6.76;3.53
2021;5;20;22;4.39;3.19;6.77;4.22
2021;5;20;23;3.99;3.16;6.6;4.12
2021;5;21;0;3.51;3.05;5.87;3.82
2021;5;21;1;2.94;2.94;5.01;2.89
2021;5;21;2;2.43;2.85;4.52;2.83
2021;5;21;3;1.94;2.79;4.32;5.63
2021;5;21;4;1.7;2.77;4.29;9.73
2021;5;21;5;4.57;2.64;4.07;12.64
2021;5;21;6;7.36;3.41;3.75;19.39
2021;5;21;7;10.48;4.15;4.95;23.28
2021;5;21;8;12.66;3.75;4.48;21.11
2021;5;21;9;14.38;2.99;3.64;15.6
2021;5;21;10;15.91;2.13;2.66;5.27
2021;5;21;11;17.19;1.3;1.68;337.3
2021;5;21;12;18.1;1.23;1.25;277.67
2021;5;21;13;18.53;2.29;2.16;243
2021;5;21;14;18.4;3.52;3.54;241.67
2021;5;21;15;17.98;4.33;4.57;246.49
2021;5;21;16;17.08;4.26;4.8;242.03
2021;5;21;17;15.56;3.56;4.5;237.63
2021;5;21;18;12.65;2.13;3.78;234.85
2021;5;21;19;10.77;2;3.12;218.97
2021;5;21;20;10.65;1.64;2.46;201.8
2021;5;21;21;9.99;1.63;2.35;182.47
2021;5;21;22;9.07;1.8;2.55;169.47
2021;5;21;23;7.9;2.04;2.9;164.69
2021;5;22;0;7.04;2.19;3.14;163.63
2021;5;22;1;6.44;2.36;3.53;164.63
2021;5;22;2;5.97;2.44;3.72;160.75
2021;5;22;3;5.66;2.56;4.01;154.14
2021;5;22;4;5.71;2.4;3.73;153.35
2021;5;22;5;7.63;2.05;3.75;147.46
2021;5;22;6;9.54;2.91;3.9;141.75
2021;5;22;7;10.8;3.89;4.57;147.14
2021;5;22;8;13.23;5.03;5.95;162.07
2021;5;22;9;15.14;6.05;6.94;170.78
2021;5;22;10;16.28;6.44;7.3;177.36
2021;5;22;11;17.02;6.63;7.46;181.49
2021;5;22;12;17.28;6.88;7.75;183.9
2021;5;22;13;17.12;6.84;7.79;186.09
2021;5;22;14;16.68;6.34;7.32;184.38
2021;5;22;15;16.61;5.98;6.99;180.52
2021;5;22;16;15.81;5.26;6.53;177.96
2021;5;22;17;14.56;3.77;5.76;172.49
2021;5;22;18;12.9;2.67;5.65;162.84
2021;5;22;19;10.51;2.81;5.52;154.86
2021;5;22;20;9.65;2.77;5.27;151.7
2021;5;22;21;9.85;2.5;4.89;148.7
2021;5;22;22;9.49;2.56;5.12;141.94
2021;5;22;23;8.67;2.76;5.36;140.05
2021;5;23;0;7.94;2.83;5.33;139.36
2021;5;23;1;7.69;2.82;5.33;139.95
2021;5;23;2;7.93;2.78;5.76;143.81
2021;5;23;3;8.32;2.62;5.26;148.54
2021;5;23;4;8.58;2.46;4.72;149.29
2021;5;23;5;10.21;2.5;4.47;148.15
2021;5;23;6;12.03;3.61;4.24;152.66
2021;5;23;7;13.71;4.24;4.92;167.45
2021;5;23;8;15.3;4.79;5.4;177.1
2021;5;23;9;16.58;5.1;5.65;180.79
2021;5;23;10;17.89;5.62;6.17;187.26
2021;5;23;11;18.93;6.1;6.7;193.72
2021;5;23;12;19.51;6.17;6.81;197.01
2021;5;23;13;19.35;5.98;6.65;197.25
2021;5;23;14;19.04;5.34;5.93;195.89
2021;5;23;15;18.92;4.53;4.96;193.27
2021;5;23;16;18.42;3.6;3.96;191.02
2021;5;23;17;17.44;2.63;3.13;190.11
2021;5;23;18;15.51;1.41;2.32;191.81
2021;5;23;19;14.25;1.06;1.45;187.18
2021;5;23;20;14.15;0.68;0.85;141.55
2021;5;23;21;12.94;1.18;1.6;75.04
2021;5;23;22;11.76;1.9;2.67;56.57
2021;5;23;23;10.93;2.4;3.65;46.85
2021;5;24;0;11.09;2.48;4.15;48.44
2021;5;24;1;11.07;2.41;4.12;52.39
2021;5;24;2;10.78;2.5;4.54;62.23
2021;5;24;3;10.91;2.58;5.03;66.07
2021;5;24;4;10.58;2.78;5.42;65.81
2021;5;24;5;12.14;3.11;5.19;66.65
2021;5;24;6;14.26;3.44;3.81;65.3
2021;5;24;7;16.83;2.35;2.36;68.73
2021;5;24;8;19.58;2.71;3.34;154.17
2021;5;24;9;20.4;3.48;4.22;165.84
2021;5;24;10;21.58;4.22;4.91;162.98
2021;5;24;11;22.66;4.96;5.75;168.37
2021;5;24;12;23.28;5.41;6.28;175.7
2021;5;24;13;23.33;5.63;6.53;178.73
2021;5;24;14;23.07;5.53;6.49;177.98
2021;5;24;15;22.64;5.18;6.31;174.2
2021;5;24;16;21.71;4.5;5.77;167.77
2021;5;24;17;20.25;3.22;4.94;158.92
2021;5;24;18;17.57;2.64;5.43;150.4
2021;5;24;19;15.33;3.26;6.63;147.03
2021;5;24;20;14.83;3.57;7.57;152.2
2021;5;24;21;14.31;3.81;8.28;160.45
2021;5;24;22;13.56;3.87;8.39;165.01
2021;5;24;23;12.53;3.6;7.46;165.66
2021;5;25;0;11.08;3.5;6.71;165.78
2021;5;25;1;10.28;3.41;6.34;167.43
2021;5;25;2;9.89;3.15;5.42;170.28
2021;5;25;3;9.58;2.71;4.34;170.21
2021;5;25;4;9.49;2.41;3.78;169.16
2021;5;25;5;11.84;1.93;3.32;167.6
2021;5;25;6;14.3;3.11;3.77;173.64
2021;5;25;7;16.3;3.59;4.05;190.77
2021;5;25;8;18.11;3.83;4.22;209.18
2021;5;25;9;19.26;4.02;4.37;217.58
2021;5;25;10;20.02;3.98;4.28;222.21
2021;5;25;11;20.73;3.87;4.15;227.62
2021;5;25;12;21.2;3.85;4.1;232.01
2021;5;25;13;21.52;3.87;4.13;235.86
2021;5;25;14;21.58;3.93;4.22;240.89
2021;5;25;15;21.25;3.99;4.37;248.91
2021;5;25;16;20.55;3.84;4.44;257.66
2021;5;25;17;19.21;3.09;4.25;268.11
2021;5;25;18;16.45;2.18;3.71;283.44
2021;5;25;19;13.4;2.33;3.45;308.75
2021;5;25;20;12.05;2.44;3.57;338.2
2021;5;25;21;10.74;2.68;4.04;1
2021;5;25;22;9.81;2.87;4.47;14.04
2021;5;25;23;9.44;2.95;4.85;21.8
2021;5;26;0;9.29;3.09;5.25;25.79
2021;5;26;1;9.12;3.14;5.72;29.05
2021;5;26;2;8.88;3.27;6.26;33.61
2021;5;26;3;8.51;3.4;6.56;37.9
2021;5;26;4;8.23;3.73;6.62;41.77
2021;5;26;5;9.58;5.06;6;45.13
2021;5;26;6;11.4;5.34;5.96;52.31
2021;5;26;7;13.62;4.73;5.14;56.31
2021;5;26;8;16.08;3.61;3.79;60.89
2021;5;26;9;18.4;1.83;1.88;71.87
2021;5;26;10;19.97;0.35;0.43;135.91
2021;5;26;11;20.99;1.36;1.41;240.05
2021;5;26;12;21.43;2.19;2.23;248.46
